,Name,Density
100,"Graham County, Arizona",3.16377107795328
101,"Greenlee County, Arizona",1.99216003069318
102,"La Paz County, Arizona",1.77630223819669
103,"Maricopa County, Arizona",178.541173990963
104,"Mohave County, Arizona",5.97711349615256
105,"Navajo County, Arizona",4.21826164424761
106,"Pima County, Arizona",42.8548311026477
107,"Pinal County, Arizona",30.2012780665733
108,"Santa Cruz County, Arizona",14.5410811200168
109,"Yavapai County, Arizona",10.677147061634
110,"Yuma County, Arizona",14.5527021726827
111,"Arkansas County, Arkansas",7.07723545354986
112,"Ashley County, Arkansas",8.56899957694753
113,"Baxter County, Arkansas",28.7152710674774
114,"Benton County, Arkansas",117.977455778265
115,"Boone County, Arkansas",24.4020453612755
116,"Bradley County, Arkansas",6.51079736886142
117,"Calhoun County, Arkansas",3.19537992240791
118,"Carroll County, Arkansas",17.0918030867579
119,"Chicot County, Arkansas",6.48720533961788
120,"Clark County, Arkansas",9.97935794884845
121,"Clay County, Arkansas",9.09362902300879
122,"Cleburne County, Arkansas",17.5920794960845
123,"Cleveland County, Arkansas",5.31308376264506
124,"Columbia County, Arkansas",12.0430090148183
125,"Conway County, Arkansas",14.6161703137298
126,"Craighead County, Arkansas",57.701239773158
127,"Crawford County, Arkansas",40.7996871120115
128,"Crittenden County, Arkansas",31.0060680601584
129,"Cross County, Arkansas",10.6475618813098
130,"Dallas County, Arkansas",4.2996258215917
131,"Desha County, Arkansas",5.97498329534256
132,"Drew County, Arkansas",8.62389556526047
133,"Faulkner County, Arkansas",72.9467914658334
134,"Franklin County, Arkansas",11.2751845642444
135,"Fulton County, Arkansas",7.58160811844068
136,"Garland County, Arkansas",55.9998517852055
137,"Grant County, Arkansas",11.0524158192483
138,"Greene County, Arkansas",29.8241054091558
139,"Hempstead County, Arkansas",11.6851730245058
140,"Hot Spring County, Arkansas",21.0370307484283
141,"Howard County, Arkansas",8.78324092031978
142,"Independence County, Arkansas",18.8332181709132
143,"Izard County, Arkansas",9.01718938852684
144,"Jackson County, Arkansas",10.4911935334858
145,"Jefferson County, Arkansas",31.2545147992963
146,"Johnson County, Arkansas",15.3829203617191
147,"Lafayette County, Arkansas",5.05379689323219
148,"Lawrence County, Arkansas",10.9528948256261
149,"Lee County, Arkansas",6.02134153344286
150,"Lincoln County, Arkansas",9.41600591939292
151,"Little River County, Arkansas",9.0075425884187
152,"Logan County, Arkansas",11.8629638442172
153,"Lonoke County, Arkansas",36.1639717692876
154,"Madison County, Arkansas",7.44015438511027
155,"Marion County, Arkansas",10.6318471099612
156,"Miller County, Arkansas",27.0012527090477
157,"Mississippi County, Arkansas",18.3628578105964
158,"Monroe County, Arkansas",4.60991267149704
159,"Montgomery County, Arkansas",4.45236901326667
160,"Nevada County, Arkansas",5.27436382601417
161,"Newton County, Arkansas",3.69118925414889
162,"Ouachita County, Arkansas",12.7014153173494
163,"Perry County, Arkansas",7.22554351013243
164,"Phillips County, Arkansas",10.564647735084
165,"Pike County, Arkansas",6.94773718149417
166,"Poinsett County, Arkansas",12.2465242873351
167,"Polk County, Arkansas",9.07677870323286
168,"Pope County, Arkansas",30.2430486280974
169,"Prairie County, Arkansas",4.91293433526316
170,"Pulaski County, Arkansas",200.176589143304
171,"Randolph County, Arkansas",10.4205924256624
172,"St. Francis County, Arkansas",15.992627689366
173,"Saline County, Arkansas",62.9724850422285
174,"Scott County, Arkansas",4.51826611649416
175,"Searcy County, Arkansas",4.59257233092457
176,"Sebastian County, Arkansas",92.5238426086721
177,"Sevier County, Arkansas",11.7464133536446
178,"Sharp County, Arkansas",10.8868904747869
179,"Stone County, Arkansas",7.92446396870105
180,"Union County, Arkansas",14.7617220923788
181,"Van Buren County, Arkansas",9.07626814122767
182,"Washington County, Arkansas",93.666958051026
183,"White County, Arkansas",29.3951316053397
184,"Woodruff County, Arkansas",4.38237679654509
185,"Yell County, Arkansas",8.95499844667949
186,"Alameda County, California",860.757074949889
187,"Alpine County, California",0.599280665532869
188,"Amador County, California",24.5653452622911
189,"Butte County, California",53.5751590644998
190,"Calaveras County, California",17.1226058066131
191,"Colusa County, California",7.20188011858262
192,"Contra Costa County, California",610.18029042211
193,"Del Norte County, California",10.5229311101377
194,"El Dorado County, California",42.1995800073241
195,"Fresno County, California",63.385677357634
196,"Glenn County, California",8.19738055888046
197,"Humboldt County, California",14.691077966102
198,"Imperial County, California",16.6599907311579
199,"Inyo County, California",0.685856010703446
200,"Kern County, California",41.9254523115261
201,"Kings County, California",41.6772679528691
202,"Lake County, California",19.7113764136146
203,"Lassen County, California",2.65142146128389
204,"Los Angeles County, California",960.742777931457
205,"Madera County, California",28.0078977064307
206,"Marin County, California",193.100506119398
207,"Mariposa County, California",4.67425188076992
208,"Mendocino County, California",9.62646104875624
209,"Merced County, California",53.6722217568114
210,"Modoc County, California",0.881376108971028
211,"Mono County, California",1.79489551715331
212,"Monterey County, California",50.96841445171
213,"Napa County, California",72.5086277243729
214,"Nevada County, California",39.9469911989279
215,"Orange County, California",1541.02666980495
216,"Placer County, California",104.292831368025
217,"Plumas County, California",2.82786846414243
218,"Riverside County, California",127.688110556421
219,"Sacramento County, California",603.890619071814
220,"San Benito County, California",16.5200880730115
221,"San Bernardino County, California",41.1012855543107
222,"San Diego County, California",302.994150305114
223,"San Francisco County, California",7168.19047136798
224,"San Joaquin County, California",203.038981826007
225,"San Luis Obispo County, California",32.9240586038183
226,"San Mateo County, California",659.174654397823
227,"Santa Barbara County, California",62.6396741228866
228,"Santa Clara County, California",574.838369914046
229,"Santa Cruz County, California",237.4646580113
230,"Shasta County, California",18.3146641718097
231,"Sierra County, California",1.18686208307387
232,"Siskiyou County, California",2.67741844120691
233,"Solano County, California",206.044405695356
234,"Sonoma County, California",122.826924488507
235,"Stanislaus County, California",139.186562675731
236,"Sutter County, California",61.434887291893
237,"Tehama County, California",8.29681881417861
238,"Trinity County, California",1.56200946498919
239,"Tulare County, California",36.8526563166655
240,"Tuolumne County, California",9.37608758713074
241,"Ventura County, California",177.727919348574
242,"Yolo County, California",81.7980055842152
243,"Yuba County, California",46.119104087607
244,"Adams County, Colorado",164.575308235169
245,"Alamosa County, Colorado",8.78669511017409
246,"Arapahoe County, Colorado",308.071715415546
247,"Archuleta County, Colorado",3.69147125917798
248,"Baca County, Colorado",0.538428945812222
249,"Bent County, Colorado",1.48254766278441
250,"Boulder County, Colorado",170.643529909384
251,"Broomfield County, Colorado",773.525167574892
252,"Chaffee County, Colorado",7.30136222312035
253,"Cheyenne County, Colorado",0.442710948941876
254,"Clear Creek County, Colorado",9.16310080562258
255,"Conejos County, Colorado",2.44178525659461
256,"Costilla County, Colorado",1.15963368911054
257,"Crowley County, Colorado",2.76057813517921
258,"Custer County, Colorado",2.42546915025166
259,"Delta County, Colorado",10.2586286729205
260,"Denver County, Colorado",1746.53366714867
261,"Dolores County, Colorado",0.666073672479796
262,"Douglas County, Colorado",151.000972693866
263,"Eagle County, Colorado",12.4593103420182
264,"Elbert County, Colorado",5.24903393675943
265,"El Paso County, Colorado",124.925568993339
266,"Fremont County, Colorado",11.8373137641951
267,"Garfield County, Colorado",7.6679579582708
268,"Gilpin County, Colorado",15.2590354959424
269,"Grand County, Colorado",3.15039299270629
270,"Gunnison County, Colorado",1.97119246338176
271,"Hinsdale County, Colorado",0.303426738221774
272,"Huerfano County, Colorado",1.5975222719315
273,"Jackson County, Colorado",0.310082693508281
274,"Jefferson County, Colorado",288.167016396746
275,"Kiowa County, Colorado",0.316472036724453
276,"Kit Carson County, Colorado",1.36424502329567
277,"Lake County, Colorado",7.76979788292112
278,"La Plata County, Colorado",12.5901343204326
279,"Larimer County, Colorado",50.2990608716236
280,"Las Animas County, Colorado",1.14699636757317
281,"Lincoln County, Colorado",0.83101679674741
282,"Logan County, Colorado",4.55464865144205
283,"Mesa County, Colorado",17.39732685219
284,"Mineral County, Colorado",0.362841330466255
285,"Moffat County, Colorado",1.06308992422275
286,"Montezuma County, Colorado",4.92947296820681
287,"Montrose County, Colorado",7.11023991899686
288,"Morgan County, Colorado",8.52027689338592
289,"Otero County, Colorado",5.60667698473707
290,"Ouray County, Colorado",3.3663183939861
291,"Park County, Colorado",3.06079632299723
292,"Phillips County, Colorado",2.42349411979253
293,"Pitkin County, Colorado",7.12340999435082
294,"Prowers County, Colorado",2.84015614595943
295,"Pueblo County, Colorado",26.6484169021727
296,"Rio Blanco County, Colorado",0.774968454942006
297,"Rio Grande County, Colorado",4.80576248204254
298,"Routt County, Colorado",4.06597174669611
299,"Saguache County, Colorado",0.788151149688548
300,"San Juan County, Colorado",0.542015887968249
301,"San Miguel County, Colorado",2.39092161374022
302,"Sedgwick County, Colorado",1.65560682558928
303,"Summit County, Colorado",19.3127569068634
304,"Teller County, Colorado",16.7134038838229
305,"Washington County, Colorado",0.742125633265348
306,"Weld County, Colorado",28.5867637840316
307,"Yuma County, Colorado",1.64425030940475
308,"Fairfield County, Connecticut",583.416530368637
309,"Hartford County, Connecticut",470.033815038414
310,"Litchfield County, Connecticut",76.7709821644689
311,"Middlesex County, Connecticut",170.798815273811
312,"New Haven County, Connecticut",548.856987196354
313,"New London County, Connecticut",156.079636094414
314,"Tolland County, Connecticut",142.329636078855
315,"Windham County, Connecticut",87.722911731784
316,"Kent County, Delaware",115.224293104264
317,"New Castle County, Delaware",502.769618629628
318,"Sussex County, Delaware",90.5489983667487
319,"District of Columbia, District of Columbia",4322.95256868476
320,"Alachua County, Florida",116.11221044694
321,"Baker County, Florida",18.3309927280302
322,"Bay County, Florida",92.8857425187264
323,"Bradford County, Florida",35.4351752844965
324,"Brevard County, Florida",219.376463402181
325,"Broward County, Florida",612.687716792382
326,"Calhoun County, Florida",9.82992818888334
327,"Charlotte County, Florida",100.3107252744
328,"Citrus County, Florida",94.9392779360695
329,"Clay County, Florida",132.338017071032
330,"Collier County, Florida",70.3852284247344
331,"Columbia County, Florida",33.4544255734035
332,"DeSoto County, Florida",22.0730089619394
333,"Dixie County, Florida",9.00059326213749
334,"Duval County, Florida",467.728698551137
335,"Escambia County, Florida",183.081899788008
336,"Flagler County, Florida",85.26646661771
337,"Franklin County, Florida",8.31215404368312
338,"Gadsden County, Florida",34.4130956542606
339,"Gilchrist County, Florida",19.448926186859
340,"Glades County, Florida",6.39644347212249
341,"Gulf County, Florida",11.2010012488157
342,"Hamilton County, Florida",10.7230118532973
343,"Hardee County, Florida",16.4885295462253
344,"Hendry County, Florida",13.3996999978578
345,"Hernando County, Florida",149.202304427534
346,"Highlands County, Florida",38.7514063752471
347,"Hillsborough County, Florida",521.006609769935
348,"Holmes County, Florida",15.6664122190294
349,"Indian River County, Florida",115.944983887054
350,"Jackson County, Florida",20.3829482396152
351,"Jefferson County, Florida",9.1057985960448
352,"Lafayette County, Florida",6.21318745940191
353,"Lake County, Florida",136.198886060663
354,"Lee County, Florida",354.83076867816
355,"Leon County, Florida",166.813926365297
356,"Levy County, Florida",13.7976823582596
357,"Liberty County, Florida",3.86534980170615
358,"Madison County, Florida",10.2405680669381
359,"Manatee County, Florida",194.239008473812
360,"Marion County, Florida",84.6803073111943
361,"Martin County, Florida",111.88677417727
362,"Miami-Dade County, Florida",552.18707080322
363,"Monroe County, Florida",29.9780680807413
364,"Nassau County, Florida",47.9609640013056
365,"Okaloosa County, Florida",83.3178027745842
366,"Okeechobee County, Florida",20.3743403689294
367,"Orange County, Florida",565.200717904169
368,"Osceola County, Florida",98.4713680128207
369,"Palm Beach County, Florida",284.088504026507
370,"Pasco County, Florida",264.027551864764
371,"Pinellas County, Florida",1351.00989532327
372,"Polk County, Florida",143.657352265679
373,"Putnam County, Florida",38.5992312765178
374,"St. Johns County, Florida",151.366952953632
375,"St. Lucie County, Florida",206.388959617123
376,"Santa Rosa County, Florida",65.0033215643945
377,"Sarasota County, Florida",285.758092060701
378,"Seminole County, Florida",567.903065071748
379,"Sumter County, Florida",83.8573171646801
380,"Suwannee County, Florida",24.6301590185062
381,"Taylor County, Florida",8.17783965465098
382,"Union County, Florida",24.1579476962471
383,"Volusia County, Florida",184.991514788623
384,"Wakulla County, Florida",20.2958573030993
385,"Walton County, Florida",24.5031144322366
386,"Washington County, Florida",16.2226218764404
387,"Appling County, Georgia",14.0182875557395
388,"Atkinson County, Georgia",9.31124089772971
389,"Bacon County, Georgia",15.2600776819772
390,"Baker County, Georgia",3.60068267453104
391,"Baldwin County, Georgia",67.5882661922328
392,"Banks County, Georgia",30.7975218952869
393,"Barrow County, Georgia",184.344920218884
394,"Bartow County, Georgia",87.0643139398608
395,"Ben Hill County, Georgia",26.4798479280579
396,"Berrien County, Georgia",16.2019706578266
397,"Bibb County, Georgia",237.623066850275
398,"Bleckley County, Georgia",22.8491903321887
399,"Brantley County, Georgia",16.1766057739402
400,"Brooks County, Georgia",12.2323171507994
401,"Bryan County, Georgia",31.6655471305199
402,"Bulloch County, Georgia",42.7156701559742
403,"Burke County, Georgia",10.5274926916547
404,"Butts County, Georgia",49.9206754161867
405,"Calhoun County, Georgia",8.85165962738022
406,"Camden County, Georgia",32.2908812569128
407,"Candler County, Georgia",17.1987992686963
408,"Carroll County, Georgia",89.7672468336575
409,"Catoosa County, Georgia",157.855196006551
410,"Charlton County, Georgia",6.42590548774051
411,"Chatham County, Georgia",255.886183169301
412,"Chattahoochee County, Georgia",16.7130724648367
413,"Chattooga County, Georgia",30.5811718001163
414,"Cherokee County, Georgia",221.813708813594
415,"Clarke County, Georgia",403.537333348598
416,"Clay County, Georgia",5.92972984026365
417,"Clayton County, Georgia",759.45246482218
418,"Clinch County, Georgia",3.19447925159291
419,"Cobb County, Georgia",846.689777438231
420,"Coffee County, Georgia",28.0050693992946
421,"Colquitt County, Georgia",32.1897996301434
422,"Columbia County, Georgia",196.055278614709
423,"Cook County, Georgia",29.0644541396056
424,"Coweta County, Georgia",123.042865187318
425,"Crawford County, Georgia",14.6686600722919
426,"Crisp County, Georgia",32.3511107884024
427,"Dade County, Georgia",36.0115590913012
428,"Dawson County, Georgia",43.6980839621772
429,"Decatur County, Georgia",17.34890995922
430,"DeKalb County, Georgia",1071.7920829819
431,"Dodge County, Georgia",16.285499626474
432,"Dooly County, Georgia",13.6737975647166
433,"Dougherty County, Georgia",106.967538551712
434,"Douglas County, Georgia",273.692076766622
435,"Early County, Georgia",7.79436025159484
436,"Echols County, Georgia",3.66809197234582
437,"Effingham County, Georgia",47.3273150187712
438,"Elbert County, Georgia",21.127442362084
439,"Emanuel County, Georgia",12.7641427625123
440,"Evans County, Georgia",22.6453774279428
441,"Fannin County, Georgia",24.8652643850687
442,"Fayette County, Georgia",221.224786181653
443,"Floyd County, Georgia",73.3273790003088
444,"Forsyth County, Georgia",378.06996339422
445,"Franklin County, Georgia",33.2339917840713
446,"Fulton County, Georgia",749.058521812008
447,"Gilmer County, Georgia",27.1060380844981
448,"Glascock County, Georgia",8.08220814930149
449,"Glynn County, Georgia",77.2791669718452
450,"Gordon County, Georgia",61.6211808728284
451,"Grady County, Georgia",21.1748315418802
452,"Greene County, Georgia",16.9081669198182
453,"Gwinnett County, Georgia",809.14340930423
454,"Habersham County, Georgia",61.7715786661054
455,"Hall County, Georgia",192.529352773057
456,"Hancock County, Georgia",6.99556886816091
457,"Haralson County, Georgia",39.6220831044731
458,"Harris County, Georgia",27.9599960296639
459,"Hart County, Georgia",42.5786685588378
460,"Heard County, Georgia",15.2313863595342
461,"Henry County, Georgia",268.154557420516
462,"Houston County, Georgia",155.733710394501
463,"Irwin County, Georgia",10.0981130506659
464,"Jackson County, Georgia",74.74438403913
465,"Jasper County, Georgia",14.4460272949658
466,"Jeff Davis County, Georgia",17.4909177350825
467,"Jefferson County, Georgia",11.5650796520333
468,"Jenkins County, Georgia",9.81249512390582
469,"Johnson County, Georgia",12.3978226217626
470,"Jones County, Georgia",27.980103507957
471,"Lamar County, Georgia",38.9530507356868
472,"Lanier County, Georgia",20.3643706911349
473,"Laurens County, Georgia",22.6783854994221
474,"Lee County, Georgia",31.8400917253285
475,"Liberty County, Georgia",46.4305982337152
476,"Lincoln County, Georgia",14.3131175098983
477,"Long County, Georgia",17.5079687631685
478,"Lowndes County, Georgia",88.9872835213199
479,"Lumpkin County, Georgia",43.6002753447929
480,"McDuffie County, Georgia",32.2381968767698
481,"McIntosh County, Georgia",12.638723370644
482,"Macon County, Georgia",12.9901425180433
483,"Madison County, Georgia",39.5226853225484
484,"Marion County, Georgia",8.94956109960987
485,"Meriwether County, Georgia",16.2637569502872
486,"Miller County, Georgia",7.97843486474542
487,"Mitchell County, Georgia",16.9108827335968
488,"Monroe County, Georgia",26.3288092260678
489,"Montgomery County, Georgia",14.4677144370338
490,"Morgan County, Georgia",20.2662264192495
491,"Murray County, Georgia",44.3347249881379
492,"Muscogee County, Georgia",350.83935993336
493,"Newton County, Georgia",150.205820987053
494,"Oconee County, Georgia",77.5367108320662
495,"Oglethorpe County, Georgia",13.0007360813809
496,"Paulding County, Georgia",192.672920342044
497,"Peach County, Georgia",69.2877925634388
498,"Pickens County, Georgia",51.2987815940398
499,"Pierce County, Georgia",21.7338300364069
500,"Pike County, Georgia",32.3089279847486
501,"Polk County, Georgia",51.783386822014
502,"Pulaski County, Georgia",17.4957879800467
503,"Putnam County, Georgia",24.0870117181559
504,"Quitman County, Georgia",5.81052366867161
505,"Rabun County, Georgia",17.1666898234954
506,"Randolph County, Georgia",6.3897145528507
507,"Richmond County, Georgia",239.843615243626
508,"Rockdale County, Georgia",264.746008548895
509,"Schley County, Georgia",12.0544856644984
510,"Screven County, Georgia",8.36452157406791
511,"Seminole County, Georgia",13.7139019080113
512,"Spalding County, Georgia",127.501094158326
513,"Stephens County, Georgia",55.3365768406495
514,"Stewart County, Georgia",5.08520343786853
515,"Sumter County, Georgia",24.2693664142709
516,"Talbot County, Georgia",6.29203325212707
517,"Taliaferro County, Georgia",3.3033680027129
518,"Tattnall County, Georgia",20.3586474670844
519,"Taylor County, Georgia",8.39780335235246
520,"Telfair County, Georgia",14.2280591829732
521,"Terrell County, Georgia",10.187914747764
522,"Thomas County, Georgia",31.7114458016362
523,"Tift County, Georgia",59.9498072865275
524,"Toombs County, Georgia",28.6897125699805
525,"Towns County, Georgia",26.4810090551737
526,"Treutlen County, Georgia",13.1202602551629
527,"Troup County, Georgia",65.0710264419763
528,"Turner County, Georgia",10.7707809475258
529,"Twiggs County, Georgia",8.90295789330266
530,"Union County, Georgia",27.3016935167964
531,"Upson County, Georgia",31.2924161159643
532,"Walker County, Georgia",59.5288518853342
533,"Walton County, Georgia",106.491044834715
534,"Ware County, Georgia",15.2861084393389
535,"Warren County, Georgia",7.25881737107015
536,"Washington County, Georgia",11.6431527692914
537,"Wayne County, Georgia",17.9037743492414
538,"Webster County, Georgia",4.8189795426296
539,"Wheeler County, Georgia",10.373514697162
540,"White County, Georgia",46.3944843552893
541,"Whitfield County, Georgia",138.054912277575
542,"Wilcox County, Georgia",9.04013343016203
543,"Wilkes County, Georgia",8.12828005530707
544,"Wilkinson County, Georgia",7.80258967487176
545,"Worth County, Georgia",13.9743409343339
546,"Hawaii County, Hawaii",18.9443032718452
547,"Honolulu County, Hawaii",634.951785126835
548,"Kalawao County, Hawaii",2.41486762516734
549,"Kauai County, Hawaii",44.4580138369705
550,"Maui County, Hawaii",54.9407690337212
551,"Ada County, Idaho",163.707537284
552,"Adams County, Idaho",1.13864015268626
553,"Bannock County, Idaho",29.5228912014428
554,"Bear Lake County, Idaho",2.35920437177174
555,"Benewah County, Idaho",4.51535940799831
556,"Bingham County, Idaho",8.39976894677316
557,"Blaine County, Idaho",3.21939897204532
558,"Boise County, Idaho",1.45594566535497
559,"Bonner County, Idaho",9.51459656421995
560,"Bonneville County, Idaho",23.2567733570853
561,"Boundary County, Idaho",3.51474434109841
562,"Butte County, Idaho",0.449203570399456
563,"Camas County, Idaho",0.318446854840014
564,"Canyon County, Idaho",139.584871920623
565,"Caribou County, Idaho",1.51403709653206
566,"Cassia County, Idaho",3.55385559289911
567,"Clark County, Idaho",0.235846759431298
568,"Clearwater County, Idaho",1.35754877852589
569,"Custer County, Idaho",0.324825617302637
570,"Elmore County, Idaho",3.31888684072303
571,"Franklin County, Idaho",7.73288722379344
572,"Fremont County, Idaho",2.68558104570415
573,"Gem County, Idaho",11.7616501189543
574,"Gooding County, Idaho",8.03046003838446
575,"Idaho County, Idaho",0.744058926767492
576,"Jefferson County, Idaho",9.87390716241396
577,"Jerome County, Idaho",15.1417438278563
578,"Kootenai County, Idaho",47.9142107312898
579,"Latah County, Idaho",14.0819088304005
580,"Lemhi County, Idaho",0.659734273004483
581,"Lewis County, Idaho",3.1004515049236
582,"Lincoln County, Idaho",1.71009803602199
583,"Madison County, Idaho",31.8455797839537
584,"Minidoka County, Idaho",10.514582258192
585,"Nez Perce County, Idaho",18.2760330655698
586,"Oneida County, Idaho",1.39311591006602
587,"Owyhee County, Idaho",0.576771201812182
588,"Payette County, Idaho",21.8637227697716
589,"Power County, Idaho",2.12134991040186
590,"Shoshone County, Idaho",1.83372653814181
591,"Teton County, Idaho",9.52593881759456
592,"Twin Falls County, Idaho",16.8098065446671
593,"Valley County, Idaho",1.09569475023583
594,"Washington County, Idaho",2.66418957752018
595,"Adams County, Illinois",29.992259037991
596,"Alexander County, Illinois",10.708250297672
597,"Bond County, Illinois",16.9652347662018
598,"Boone County, Illinois",73.7185219480631
599,"Brown County, Illinois",8.43117635603494
600,"Bureau County, Illinois",14.8299589799585
601,"Calhoun County, Illinois",7.38968423293635
602,"Carroll County, Illinois",12.6334193121584
603,"Cass County, Illinois",13.0138879156302
604,"Champaign County, Illinois",81.1842559295884
605,"Christian County, Illinois",18.0841514650946
606,"Clark County, Illinois",12.1937788018156
607,"Clay County, Illinois",10.9975484825272
608,"Clinton County, Illinois",30.6500709397065
609,"Coles County, Illinois",39.299357270087
610,"Cook County, Illinois",2134.42072675723
611,"Crawford County, Illinois",16.6133746343266
612,"Cumberland County, Illinois",12.1270760458959
613,"DeKalb County, Illinois",63.7241048515223
614,"De Witt County, Illinois",15.5799801144212
615,"Douglas County, Illinois",18.2679699564377
616,"DuPage County, Illinois",1097.70680051702
617,"Edgar County, Illinois",10.8630299616172
618,"Edwards County, Illinois",11.2956593634926
619,"Effingham County, Illinois",27.5603368670926
620,"Fayette County, Illinois",11.706532832048
621,"Ford County, Illinois",10.6528625244633
622,"Franklin County, Illinois",36.943680045731
623,"Fulton County, Illinois",15.7963952424465
624,"Gallatin County, Illinois",6.16467697662848
625,"Greene County, Illinois",9.39836155301362
626,"Grundy County, Illinois",46.644806962227
627,"Hamilton County, Illinois",7.30303389348068
628,"Hancock County, Illinois",8.8105296870163
629,"Hardin County, Illinois",8.72183743656334
630,"Henderson County, Illinois",7.01690704691921
631,"Henry County, Illinois",23.2055542691182
632,"Iroquois County, Illinois",9.73335895913311
633,"Jackson County, Illinois",38.7052838172043
634,"Jasper County, Illinois",7.49232853627384
635,"Jefferson County, Illinois",25.7999936808976
636,"Jersey County, Illinois",23.0739793725671
637,"Jo Daviess County, Illinois",14.029076058801
638,"Johnson County, Illinois",14.1474274563546
